id_entity|occupation|type
urn:uuid:1a8c6fbb-5271-4b77-81fb-d08ea5649806|writer|jurist
urn:uuid:8ad6d370-59c4-4f51-83fa-4399fe179a0e|writer|jurist
urn:uuid:5252c0bf-3f87-4161-b570-171da5ddcb3d|writer|jurist
urn:uuid:6782d44d-046a-49bf-a932-6c13882b8bb8|writer|jurist
urn:uuid:956255e2-8813-423e-a964-fa21aa6c6514|writer|jurist
urn:uuid:e329d09d-3f58-40ab-ae04-0e1959fe1000|writer|economist
urn:uuid:a3f9d76c-53d8-4189-ae27-475a1e8cf010|writer|economist
urn:uuid:e4144369-d307-4f11-9917-5f4c6fccd1da|writer|economist
urn:uuid:e180bba4-c497-4f27-813e-2de5362e2a00|writer|jurist
urn:uuid:d07a8d4a-eb79-4f05-ba46-167cf6c62da6|writer|economist
urn:uuid:3cbfc6b2-a4f0-4616-9341-2c51d09a2e1b|writer|jurist
urn:uuid:caa4e0a4-9c7c-45a4-ab35-660998fa9ff2|writer|jurist
urn:uuid:4b6a1212-61be-4f16-be5a-0f3e6e6ff25d|writer|jurist
urn:uuid:d3e4cd32-4246-4e4f-a925-a99bfa1b8b99|writer|jurist
urn:uuid:dc2d6553-22d9-4d98-ba36-c96bb3411cbd|writer|jurist
urn:uuid:ebcab134-fd28-4227-8edd-ba0b01fe2dca|writer|jurist
urn:uuid:d4369826-8281-4603-b479-ec62343dc5ef|writer|jurist
urn:uuid:eee8ede6-bc1f-4e31-aa65-a34b96a1b399|writer|economist
urn:uuid:5b41881f-7578-4dad-bfef-ee114a1ef459|writer|jurist
urn:uuid:f8d6e86a-165b-4209-8763-a6ae8dd32753|writer|jurist
urn:uuid:653dea30-ffb3-491a-81de-55f87e7d8de0|writer|jurist
urn:uuid:2b2560e4-9b97-4967-93eb-c6941ecdc371|writer|jurist
urn:uuid:f639e091-81b5-483e-8caf-7dd66f16537f|writer|jurist
urn:uuid:45aad40c-b277-4cd9-aaf9-fbdb52fbd52b|writer|jurist
urn:uuid:2f2a41fe-f01b-4104-bd23-798f2100f4fd|writer|jurist
urn:uuid:53993d1b-ddf0-4754-ac27-6c42d8983a23|writer|economist
urn:uuid:73c7bfe4-3fb4-4dae-9927-1291c7500167|writer|jurist
urn:uuid:57160223-19d6-4f95-834e-56c42346c52a|writer|jurist
urn:uuid:cf3e11ba-2636-4bd3-92b9-49f07584356c|writer|jurist
urn:uuid:2b576d96-18fb-4491-9a63-39b4f54ea2da|writer|jurist
urn:uuid:1049ae03-265f-486d-ba87-27b5c8b6c125|writer|jurist
urn:uuid:f75a95c1-1268-41cb-b402-d01d44948271|writer|economist
urn:uuid:3646bd5b-90db-4924-8e5e-0ba265f27646|writer|jurist
urn:uuid:c46940fd-45b4-4ea1-a8a4-ee0faf5efe60|writer|jurist
urn:uuid:ab42918b-2c50-440c-a9b4-ac5036a30062|writer|jurist
urn:uuid:8194946e-f074-43f8-95c7-3900c0fa9120|writer|jurist
urn:uuid:be197c48-14b9-42fd-8181-b06b97df5117|writer|economist
urn:uuid:76eefda9-5923-4bbf-9d0d-a5910dc28313|writer|jurist
urn:uuid:1b365323-b953-4d89-964e-5a94f8165693|writer|jurist
urn:uuid:1f1757a7-4bf3-47e2-a364-477dca432232|writer|jurist
urn:uuid:d2902e57-26b7-4b80-a425-0e22a8a67972|writer|economist
urn:uuid:04177834-1f2d-4593-bea7-ba8e3a778187|writer|economist
urn:uuid:f3093ea5-867a-4f79-9148-b9ce7a42a7e4|writer|economist
urn:uuid:ec25c1b3-fa92-42eb-aa6a-3256aa41cee7|writer|jurist
urn:uuid:3893d9e7-fc8c-4a00-aa99-d5f0fa7b002e|writer|economist
urn:uuid:97498724-de34-438c-8504-103e19048e1e|writer|jurist
urn:uuid:be15e453-df8a-4a5d-ab0c-acf9b9f64a10|writer|economist
urn:uuid:017b8a2c-4a56-4150-87d2-6a59d2cdf6b9|writer|jurist
urn:uuid:27e72276-0b95-42ad-9e39-8dcf44c8b28f|writer|jurist
urn:uuid:c11cd4a6-ba64-42b2-b3dd-03c5ae156b71|writer|jurist
urn:uuid:3513eed7-7073-41d9-a02a-cae4df38e4ea|writer|economist
urn:uuid:b334e81e-8c7b-4c22-a7ff-2a48f755b174|writer|jurist
urn:uuid:fbf0f1a9-db1e-4fe7-93c5-e5fcd14bfbbf|writer|jurist
urn:uuid:8bea0682-45a4-46ab-979f-dd59aba2967d|writer|jurist
urn:uuid:44fac32c-23bf-467a-ac0f-5581b40cb05a|writer|jurist
urn:uuid:7515a537-6779-46d3-af9f-99e2b5928b93|writer|jurist
urn:uuid:e812e7af-f846-40b2-927d-87b9c0fe58fd|writer|economist
urn:uuid:2fc28302-0605-424f-9ec8-5630e304d3a1|writer|jurist
urn:uuid:212cd74f-7ccd-4e6e-a317-8950d43de333|writer|jurist
urn:uuid:52bf5716-a5fb-4de2-b167-35234aa928a1|writer|jurist
urn:uuid:7586e52c-a8c3-4772-b1d2-84cda80d6f1f|writer|jurist
urn:uuid:b6ea8a28-a752-452d-982b-07dacc3985ef|writer|jurist
urn:uuid:81affddf-9856-47d8-863e-3d0714d93933|writer|jurist
urn:uuid:0840c4c8-e913-4179-8fd9-41d7f3563d97|writer|jurist
urn:uuid:7f042951-40e1-4f46-b3ba-2b4e20f29568|writer|jurist
urn:uuid:827b2e5e-ea18-4d7d-a801-6389e581b063|writer|jurist
urn:uuid:e6da7e3e-60da-4f7a-8bdb-f34a0b7c790c|writer|jurist
urn:uuid:e7ba1e3d-1dfd-4744-84e1-eadd0bdf5227|writer|jurist
urn:uuid:dcfc096a-b164-4a42-86b1-3e585ebf1329|writer|jurist
urn:uuid:9fc5a395-14fe-45c0-8874-5cdb2d4c326c|writer|jurist
urn:uuid:172e432a-2e4a-4907-a073-298f10b29ef3|writer|jurist
urn:uuid:b921cf32-3e3d-41a7-854f-5e7e233c214e|writer|jurist
urn:uuid:74a6e3c4-ac4c-4297-9750-1df1694f559e|writer|economist
urn:uuid:a7664c49-881a-4691-b8b5-380f608b5135|writer|jurist
urn:uuid:d46d0378-070d-466c-b891-d83ee1f005d4|writer|jurist
urn:uuid:1505b1f3-f62d-4f6e-9373-72d86c13b434|writer|jurist
urn:uuid:30b5011d-3b7e-41a6-838f-3bfde2b39ce1|writer|economist
urn:uuid:0f4d553e-21a9-4743-912d-499d0cf5ac70|writer|jurist
urn:uuid:58b7379a-3a91-48ad-b170-d02938ae7618|writer|jurist
urn:uuid:907bd4ea-4b0b-43a4-9a10-7980275a0f03|writer|jurist
urn:uuid:0818a413-e67a-40eb-8e3d-85138a2a3505|writer|jurist
urn:uuid:9bae6093-0e09-4cb5-baa0-57a64e9f6473|writer|jurist
urn:uuid:65aae926-0821-4d61-8bc4-2ec92c1b67ba|writer|jurist
urn:uuid:dc82b05e-a88c-4c8c-8090-4fb9ee8a7bfb|writer|economist
urn:uuid:652c6213-cafd-4624-ae61-52446948e936|writer|jurist
urn:uuid:88c9a5c5-8417-47ee-9e09-3d9c7d86d265|writer|jurist
urn:uuid:9fe6b8e0-6c20-4f15-8e1a-4d6f2e8e27bd|writer|jurist
urn:uuid:8c9bfdfe-6469-4107-9821-65cc93cfd929|writer|jurist
urn:uuid:53de2326-e14c-402c-bd04-b1174915d960|writer|jurist
urn:uuid:d42ff4dc-49f1-4db7-9513-f83572e9927f|writer|jurist
urn:uuid:567f741f-9f52-4838-843f-cdfaa15fc1d1|writer|economist
urn:uuid:a729bfd5-0cdf-4183-a672-c785d9e64dae|writer|jurist
urn:uuid:564e05e4-61c7-4e4e-80d5-953a64305858|writer|jurist
urn:uuid:206a7e1a-d93d-4b10-8a51-8c2360eb9a72|writer|jurist
urn:uuid:2aa4378a-b80e-43e5-9c78-b7f4b0ed2a4a|writer|jurist
urn:uuid:8cea6bcc-f8bf-412c-845e-012b1ee1fbcd|writer|jurist
urn:uuid:d04ce62f-05f9-4464-9e23-c4bc55fe2c85|writer|jurist
urn:uuid:ab4d9c51-0fd9-4fcd-8034-e0676cd2bc2d|writer|jurist
urn:uuid:ee50bb82-aff6-4449-a098-3e447fe3f6ce|writer|jurist
urn:uuid:065c0f50-a713-4464-9cb4-ff1ae33e0240|writer|jurist
urn:uuid:562fb318-d0e9-46ad-91c6-c5d10fd8358f|writer|jurist
urn:uuid:5717ad25-f2da-4191-9420-692126dda798|writer|jurist
urn:uuid:2147e38b-2821-4999-a5f6-6d5eb73f5526|writer|jurist
urn:uuid:d7be3a34-611d-4932-9179-8e2dde66686c|writer|jurist
urn:uuid:de319c7a-fed3-4221-b010-795fc88342a0|writer|jurist
urn:uuid:5133eb4a-37b9-44e8-9008-d0a390d1082a|writer|jurist
urn:uuid:b0cc89b4-4214-4b37-b836-ff93a33c7869|writer|jurist
urn:uuid:5dba1362-3aea-48fc-8570-c514ac12e65b|writer|jurist
urn:uuid:66f83a5b-9930-48dc-8e86-1f2916e03501|writer|jurist
urn:uuid:42d0b369-fe1d-45c8-a102-d2a952fa924e|writer|jurist
urn:uuid:b37e5363-cf4e-4c65-9475-c354c8051a2a|writer|jurist
urn:uuid:e40c2b7e-6d50-450a-a238-2583b7d8e4c2|writer|jurist
urn:uuid:83c0a803-0ba2-48a1-87dd-7584ccadce79|writer|jurist
urn:uuid:fd66ae41-11a4-4cda-ae43-8eb4ef6bc486|writer|jurist
urn:uuid:132e9939-1059-4657-a203-d4e4cab94bd4|writer|economist
urn:uuid:a02bfd1a-9b97-4a91-8160-751fc58f5b05|writer|jurist
urn:uuid:015ecbb9-2976-4dc0-a764-02a3a26f1c97|writer|economist
urn:uuid:e9c49733-af09-4713-9967-ed2459a061e3|writer|jurist
urn:uuid:0378f102-11ff-4b0c-b593-bc145a612135|writer|jurist
urn:uuid:22e412c9-9754-4f16-a7e7-5c4c70edf9c6|writer|jurist
urn:uuid:8595e87b-b9c8-41d9-a7e2-235cc767069b|writer|jurist
urn:uuid:62f4b2e1-011c-4dd8-afea-261cde883346|writer|economist
urn:uuid:136a7ff1-82f4-4735-9992-ee6d1d0e6ef6|writer|jurist
urn:uuid:db7b9714-8702-4e67-b6c0-8cd68a5e708b|writer|jurist
urn:uuid:7e96d31e-a9c8-4d60-af33-cbbb0520d679|writer|jurist
urn:uuid:038f9b0d-c129-4414-951e-200164c5ab94|writer|jurist
urn:uuid:3d559253-6171-4004-a3fd-cebefc49f15c|writer|jurist/economist
urn:uuid:34ebd28b-0591-45c2-baf8-1db805599efe|writer|jurist
urn:uuid:6d295639-313e-4acd-9882-fe1cdd87b2b5|writer|economist
urn:uuid:55e5204b-5bfb-4282-a6f8-52fb78d0a382|writer|jurist
urn:uuid:e043db4b-dbaa-48c7-b26e-f3b65481b891|writer|economist
urn:uuid:79c1a544-80c7-466e-8164-e4054fb4f77c|writer|economist
urn:uuid:716c5440-95e6-4485-943b-09fb0fa277b1|writer|jurist
urn:uuid:9ca938ce-7771-4559-9cc3-9b5efe6cd5f1|writer|economist
urn:uuid:f217903f-ba51-4b06-a8ca-4afb45d0b229|writer|jurist
urn:uuid:33a245a7-7027-4f82-b1d8-e3fb9a3d8bf5|writer|jurist
urn:uuid:68cc6940-2212-4383-8a68-2022724f5eb5|writer|jurist
urn:uuid:93ac0f11-09e0-48d5-91e8-a6cb33451fb6|writer|jurist
urn:uuid:1295af6d-9cbe-4afa-9472-805f27dd38c2|writer|jurist
urn:uuid:4b7a3bed-1ed0-4de6-bac3-242a640213f5|writer|jurist
urn:uuid:2946d886-72ce-4440-9aea-b29a793e4d37|writer|economist
urn:uuid:9e334415-1b1b-428f-93a7-218fb677f57e|writer|jurist
urn:uuid:4d2918bd-8e88-4c9d-a5d3-a39944a6c07b|writer|jurist
urn:uuid:81738695-4246-4f8e-acdc-86363841bbd8|writer|economist
urn:uuid:e0eadbf4-83b6-4362-8d2e-01b611077004|writer|jurist
urn:uuid:89f2f163-f7fb-492f-adcf-eda0d0754c05|writer|economist
urn:uuid:9872a5fa-ae0b-47e8-bda0-64e589a16f53|writer|jurist
urn:uuid:c247bf2f-0b02-4a1b-bbdf-b8045428dd45|writer|jurist
urn:uuid:97f6c946-daa6-45c1-9065-95f4f9764a03|writer|jurist
urn:uuid:686efbc2-0acd-44f4-b527-9c67bf5bad89|writer|economist
urn:uuid:63265fc2-36bf-4629-9fb3-9bb9eef16f15|writer|jurist
urn:uuid:25048974-dc29-4019-a3ad-42d400bb42bb|writer|economist
urn:uuid:baf8e31d-a9c7-4da8-adf0-d17d7faca2bd|writer|economist
urn:uuid:7b75b004-87c6-47fd-9208-58ac7c930591|writer|jurist
urn:uuid:561dc9eb-1b2c-4aa3-89a3-a3c6a3907810|writer|jurist
urn:uuid:1741dc67-3821-4e59-945e-cc0a5d8df9b5|writer|jurist
urn:uuid:80c1eba2-dbb6-466c-b156-de75695b9e19|writer|economist
urn:uuid:25ce198b-a327-4eb8-9625-8361eeeec553|writer|jurist
urn:uuid:b1bd3f7a-6f78-40a0-a0d3-cfb4d3af6cde|writer|jurist
urn:uuid:689af9c2-cd63-48c0-b1e3-d254966190fe|writer|jurist
urn:uuid:52638d7d-9162-4e9e-b58b-87f22883e626|writer|jurist
urn:uuid:f4fb1f2e-59ed-46dd-871c-6ce1a7372cb4|writer|jurist
urn:uuid:16d41874-f083-46d0-b360-53ff5accce18|writer|jurist
urn:uuid:a3e26871-2cec-49a7-9d8f-55f8252d239e|writer|economist
urn:uuid:65dc8dc8-1fc2-496e-8c31-a3d6dd688fbf|writer|economist
urn:uuid:bb1bf71a-901c-4ede-8b9e-f59f2a5b6fa2|writer|jurist/economist
urn:uuid:6555111d-2d84-47c6-9314-d2bce097ac3f|writer|jurist
urn:uuid:10fcb332-6b8b-49e4-bfbc-5446b435d821|writer|jurist
urn:uuid:95281019-1c9b-47b2-ad7f-2a7015a7416e|writer|jurist
urn:uuid:d5016a42-f1a7-4045-88ef-d0b0ab7d7b97|writer|jurist
urn:uuid:99122472-fe80-4e22-91bb-2846b410824a|writer|economist
urn:uuid:7e9894f1-c4ae-4608-adad-e10355ff84ed|writer|jurist
urn:uuid:494224cd-84ff-49df-977d-af6860e35102|writer|jurist
urn:uuid:bed1c64e-ed3d-445d-b2de-072f8bcfa381|writer|jurist
urn:uuid:7d880737-a69d-4d70-b8e2-b44ba8c139ce|writer|jurist
urn:uuid:2124a257-8e85-4ff5-8976-de7d589637ae|writer|economist
urn:uuid:7760e61b-5c83-4875-af6d-fff80ef46866|writer|jurist
urn:uuid:0dd6af90-85b7-47fa-9473-a0c938af80d4|writer|economist
urn:uuid:5f12ea0c-5226-4604-8687-ecc687ac9981|writer|jurist
urn:uuid:848b9099-d458-4bde-83de-8df518436d0e|writer|jurist/economist
urn:uuid:d7361468-da75-490e-b2c6-ffe5707aea1b|writer|jurist
urn:uuid:6a9bcd5b-bfdc-4584-98e3-fdfabd9605f5|writer|economist
urn:uuid:5180cdf6-2dc1-49e2-b5df-1b325428090a|writer|jurist
urn:uuid:93041b5d-6adb-4a3c-90e3-77419535c4dc|writer|jurist
urn:uuid:ca16e5a6-172b-43e7-890e-ead2f8b4586c|writer|jurist
urn:uuid:6c4f686f-732c-4f27-8b32-863357c47b4b|writer|economist
urn:uuid:dd46505d-45fd-4657-b927-937b01433eaf|writer|jurist
urn:uuid:98262e82-7f97-46a5-b171-198b05d2ae5e|writer|jurist
urn:uuid:b06aae30-bea9-4a91-8d42-2d33981c23ee|writer|jurist
urn:uuid:9adfeaaa-7639-4fac-b9a7-91c5dde9b902|writer|economist
urn:uuid:b1021951-2b5a-4966-a20f-28b70b4893b5|writer|jurist
urn:uuid:077c67c3-c193-41f0-b7a1-561180105490|writer|jurist
urn:uuid:5e923a88-5abf-40a7-9498-af1c256d5d10|writer|jurist
urn:uuid:2d0c75ba-9c01-4033-9e22-1bc464355619|writer|jurist
urn:uuid:696f0724-e8d3-4446-8bec-98bb6c45987e|writer|jurist
urn:uuid:25fd794b-6d55-41a3-8b82-5ec3b0fcbe40|writer|jurist
urn:uuid:635144c3-348f-45fa-833f-411e3672c94b|writer|jurist
urn:uuid:7655b04e-8a2c-473e-8dc3-c13fc1918635|writer|jurist/economist
urn:uuid:b43a53d7-a43e-463f-b3cf-d00e27d74f89|writer|jurist
urn:uuid:6adb7f3c-d2db-4952-8305-da5eb49718d6|writer|economist
urn:uuid:8390e4f8-f9bc-427f-a153-fe37977bf669|writer|economist
urn:uuid:c44981df-8efd-4d42-9396-beeeb6b14358|writer|economist
urn:uuid:56dee113-5f2f-46dd-b61f-c89a8ff0d46d|writer|jurist
urn:uuid:740366b0-4ca3-4254-aef6-2b1e0ac4900a|writer|economist
urn:uuid:68527ddb-5628-4b07-ac22-a2adbf60481b|writer|economist
urn:uuid:e3f1e3cc-0aae-4348-9f05-6a22376c2566|writer|economist
urn:uuid:858d15f8-4c1e-42aa-8470-a1ca760ed5c1|writer|jurist
urn:uuid:e7d32a0f-ba72-4e12-977b-069be80727c4|writer|jurist
urn:uuid:e43f9fbd-c212-41d3-886a-af170be91435|writer|jurist
urn:uuid:b70de0f1-14c2-469b-9e7d-8b7780fd06c3|writer|jurist
urn:uuid:649646ad-5dc8-41a9-81b2-130e6bb4ee93|writer|jurist
urn:uuid:5b3af2c4-afe0-4c75-a560-7869d79cde8f|writer|economist
urn:uuid:ac6a72f8-b260-4e3a-bdf3-76ef3191bb4f|writer|economist
urn:uuid:443561b2-7468-4abe-8510-53728e7ea794|writer|jurist
urn:uuid:a2f7575f-dcfe-4c2e-87b8-cbd3bb57924e|writer|jurist
urn:uuid:783b09cb-325d-4ced-8d44-47e07a6bf77c|writer|jurist
urn:uuid:b5e2c465-c6b7-4ed6-b001-026ec584f7f8|writer|jurist
urn:uuid:4ad2a7c6-085b-412f-87c9-c9f8aba88ae8|writer|jurist
urn:uuid:9811eb18-ba21-4656-945c-97b8f293b578|writer|economist
urn:uuid:8bda573c-d20f-4b42-92bf-cdbc8edfb6c8|writer|jurist
urn:uuid:4f6c2d47-58a3-4cd4-ae88-046e0d25e78c|writer|jurist
urn:uuid:d243b2c1-631e-44b9-9ce9-13b588a20edf|writer|economist
urn:uuid:ab349852-8429-48f6-a5e9-2a8cb126bd28|writer|jurist
urn:uuid:d3277138-36b2-4597-bfe2-cc82a172f078|writer|jurist
urn:uuid:7dc6912b-1fbc-4e98-abdb-5cabf2bb3e2a|writer|jurist
urn:uuid:0dba097f-5880-45b8-b917-5b05ae917c22|writer|jurist
urn:uuid:c4f0a650-384c-45f5-bcf1-0034e88ef637|writer|jurist
urn:uuid:5387b523-20dd-405c-8245-10eff41012c1|writer|jurist
urn:uuid:e5bdf8ff-5735-4359-9f95-2a2b57ccfef0|writer|jurist
urn:uuid:e9e54d75-9503-46be-9366-82012660b914|writer|jurist
urn:uuid:f9b4d8e5-ab46-4458-892f-8de784e56039|writer|jurist
urn:uuid:987e42bb-ae14-4dee-ad17-3e1c2b1e2c4c|writer|jurist
urn:uuid:50be18de-9249-4929-8fca-30cf02bf9fa7|writer|economist
urn:uuid:ef717221-970f-4351-ad8a-6e727c27c04c|writer|jurist
urn:uuid:36565c39-1289-41d3-856a-2b0cf90aeed7|writer|jurist
urn:uuid:a939d0cd-3a08-473b-9061-22cb481cd99d|writer|economist
urn:uuid:0f63dfa1-6550-443f-b839-bfb1c66f9a4c|writer|jurist
urn:uuid:4f2296dd-839c-44f5-8e80-003e871e1b28|writer|jurist
urn:uuid:4ed60ee0-10b9-46a5-a348-2d660733c00f|writer|jurist
urn:uuid:4332465f-dd59-40ab-b7fd-5366905c391f|writer|jurist
urn:uuid:ed415b14-c9a0-46bb-b2d6-3ba0936a5af6|writer|jurist
urn:uuid:511a153e-c16b-4752-862f-ad795a57bd82|writer|jurist
urn:uuid:a9b097e6-9ef5-403d-9b9b-78cfa09610d6|writer|jurist
urn:uuid:a06f40ca-3491-4acf-b212-c6c520d12e88|writer|jurist
urn:uuid:413a5bc3-20d3-424f-9237-9291ba1c6726|writer|jurist
urn:uuid:b3d3e07e-a2ab-48da-b7b8-02d21fd4b38a|writer|economist
urn:uuid:43fe8268-1167-402d-a4d4-606700f23881|writer|economist
urn:uuid:05ff71e9-efc4-459f-a486-4e06c16956de|writer|jurist
urn:uuid:3efc9f83-4d28-488c-95b9-ee06dd1fe332|writer|jurist
urn:uuid:31a732cd-422c-46b2-9312-3c8a0799fb48|writer|jurist/economist
urn:uuid:4fdb505d-c890-47de-a8bd-da963cc955b9|writer|jurist
urn:uuid:5e48ce18-6e68-45d4-a46e-bcb659727544|writer|jurist
urn:uuid:2025faf5-028a-4111-b83b-374bd6d269ec|writer|economist
urn:uuid:cd707e7f-5eb3-4c88-9657-eaddf49ba163|writer|jurist/economist
urn:uuid:e12d6940-b6ba-4b22-831c-cef2942d6b11|writer|jurist
urn:uuid:521a32d9-cafa-44a2-ac21-ba7e9c93a010|writer|jurist
urn:uuid:a96da0a1-2a9c-4507-9953-5db61740cab5|writer|jurist
urn:uuid:7ff40033-ca0d-4607-b559-398db5efc3f9|writer|jurist
urn:uuid:70a1f0c0-f3b7-43ab-8845-a9b76f21cebb|writer|economist
urn:uuid:224712b3-b7d3-4e2b-b8a7-2d59a83f4ad5|writer|economist
urn:uuid:1fe298d4-0c50-40b3-8f49-23629430f26d|writer|jurist
urn:uuid:19cc7e45-1b1c-410d-afef-2ef9cd063f24|writer|jurist
urn:uuid:c28d9f1a-f86c-45e5-8600-97405c7ccbf6|writer|jurist
urn:uuid:613120b0-00ee-494b-833f-9d00713d87b6|writer|jurist
urn:uuid:d38e752c-8359-4591-bc50-fae67ce160ac|writer|jurist
urn:uuid:93ca9602-eed8-4930-806b-8c9496f70a1a|writer|economist
urn:uuid:ded45ad5-e0a8-4a62-9720-9577cff266c8|writer|jurist
urn:uuid:444d8e68-1e86-425f-8775-e8662487cf1d|writer|economist
urn:uuid:517e0697-1fe6-4058-9ee3-d23c1fdf2e0c|writer|jurist
urn:uuid:5389fa97-f963-427b-8571-e3e19f16fb8e|writer|economist
urn:uuid:a8ebb1a3-685f-410e-9704-27287fd1e819|writer|jurist
urn:uuid:086b1992-24b9-43f3-9b25-00ddf5ccac74|writer|jurist
urn:uuid:e0a950bb-7bea-402a-83a9-59d11c157aaf|writer|jurist
urn:uuid:fb44561a-be0c-49c3-8971-1c1d35dfdf38|writer|jurist
urn:uuid:9d334fd5-5d92-4062-a985-292e19bb51ca|writer|jurist
urn:uuid:335148e4-7bcb-41c6-bebd-7ffa253073f5|writer|jurist
urn:uuid:8eb351aa-a708-455b-a4b7-fdd7374cdd25|writer|jurist
urn:uuid:e8058f8e-5f00-4224-a3e4-934bbf58ec93|writer|jurist
urn:uuid:36fbf34c-adf4-4a84-96f2-a642858a89f1|writer|jurist
urn:uuid:dd44dae0-5c01-441c-b371-ecd50b830a0d|writer|economist
urn:uuid:8b2d57fb-8508-4f15-b323-0a8cf4ad5301|writer|jurist
urn:uuid:6df9c753-cd1d-4757-a20b-18df015a4ea4|writer|jurist
urn:uuid:80592745-48ad-40df-9b5e-085a552351a9|writer|jurist
urn:uuid:e7e798bc-759a-4a82-8820-87ad97d4e75f|writer|economist
urn:uuid:e9cb5498-4c06-4141-a81e-20c7938b1b9b|writer|economist
urn:uuid:561bd74f-97de-46d2-a546-06907556f74f|writer|economist
urn:uuid:2922c0a3-71df-4be5-b7cc-a7dd4a691b76|writer|jurist
urn:uuid:e29b84c2-ac97-4931-a505-3d777f8afe17|writer|jurist
urn:uuid:e57d4a8f-6ea2-4a17-94c5-99e6342a9cbb|writer|jurist
urn:uuid:191b2116-49e9-4b00-adb4-2f0cd126212e|writer|jurist
urn:uuid:bc8157d5-cea9-4f59-b3cc-8463faef78be|writer|economist
urn:uuid:2b1bc195-bcb3-4355-af1d-d7ca8779e25c|writer|economist
urn:uuid:0418fabf-20d5-452a-86de-e055f5eeb410|writer|jurist/economist
urn:uuid:be20dbb1-114c-4efa-9396-1b46bfda34a6|writer|jurist
urn:uuid:273cf353-1728-4cc2-b2f9-99359b8c29b1|writer|jurist
urn:uuid:0b3148fe-708f-48fc-b1af-aab41210ff02|writer|economist
urn:uuid:1dd6fc83-fbdd-4fb1-9fe8-65fb7c178107|writer|jurist
urn:uuid:5a87f20d-3dfe-4d1e-ac17-f0f466b30f7f|writer|jurist
urn:uuid:8feb72a5-ba3a-47c7-877e-03db90de996c|writer|jurist
urn:uuid:502ec490-1ea0-434b-9f05-88d5df4e9ef9|writer|jurist
urn:uuid:b914d184-3410-456f-b942-2ecd364a23bd|writer|jurist
urn:uuid:f6558a66-ba81-445a-839b-eba87e1ac5d2|writer|economist
urn:uuid:1e6834a6-fe23-4087-8315-33356c1b3589|writer|economist
urn:uuid:76b8be17-68da-494c-ac9d-d45029f87317|writer|jurist
urn:uuid:814564a8-448e-4e70-8d38-97e55e694426|writer|economist
urn:uuid:9162f8a2-a470-43de-86d9-499ec2e59d8e|writer|jurist
urn:uuid:333dd6d5-3fe5-44b7-b5a2-165c0585b1df|writer|jurist
urn:uuid:27780bbc-797d-4c51-95ad-4a013e996f2b|writer|jurist
urn:uuid:ce1f7309-c4bf-4a53-ba6f-3c86f91c41ca|writer|jurist
urn:uuid:08ae8655-8712-497a-b67a-2cd343c4c43f|writer|jurist
urn:uuid:c465fa41-251e-46e7-b133-a2865fe353de|writer|jurist
urn:uuid:31faeed2-d671-4a46-b595-4297c06b8dc4|writer|jurist
urn:uuid:c4acc191-09ea-4b3d-8dc5-25c28147d0c7|writer|jurist
urn:uuid:df3ebb7e-811f-44de-9d81-cdc8075d6ba3|writer|jurist
urn:uuid:6cd19ddb-0f20-4296-8618-0796f7e8aa55|writer|jurist
urn:uuid:0b44dd67-3231-43b6-a768-a6f81d47dca7|writer|jurist
urn:uuid:da63273b-0138-4dcd-a98b-6c84b2563dc5|writer|jurist
urn:uuid:ac63e15b-5a9d-4fde-a14e-064899f37263|writer|jurist
urn:uuid:79f5bcc7-aa53-47fa-8669-f9824b8dda39|writer|jurist
urn:uuid:760ae69e-db07-41e5-8776-959f19b442bc|writer|jurist
urn:uuid:28b30d8a-94f2-4bd4-b211-28e5b47f8d55|writer|jurist
urn:uuid:6b66ac17-fb8c-4d55-a23f-477418b98348|writer|jurist
urn:uuid:aef6f349-d476-44ae-9bee-4cb623de62f7|writer|jurist
urn:uuid:79378c4a-effd-42ee-a884-67665a8bfcd4|writer|jurist
urn:uuid:3638c9a1-6a9f-4d15-8304-980b91a8b4fd|writer|jurist
urn:uuid:0e4650e5-981e-43bb-a423-3ca3eef842ac|writer|economist
urn:uuid:f097e572-36d2-49db-9721-e248cef987b6|writer|jurist/economist
urn:uuid:e2177fe1-06f9-4ce4-ade2-909b7f0ca807|writer|jurist
urn:uuid:3537b4cf-7926-4639-9ece-adaadc2e1fef|writer|economist
urn:uuid:095e9f2e-0c9e-4c38-8084-4cb8366b0124|writer|economist
urn:uuid:b7b9ecb0-c3c9-48fe-8ba2-f92ece16861c|writer|jurist
urn:uuid:7d86073e-459b-440e-a4ff-f400df855225|writer|jurist
urn:uuid:e6a98e29-17f7-4ad5-ba55-8c7c87a02ee7|writer|jurist
urn:uuid:1f72495f-eb8a-400a-9e20-0e810cc00680|writer|economist
urn:uuid:1165f7f5-5fc5-4b64-8400-6b9f417b8a16|writer|jurist
urn:uuid:639e3a49-ce41-4e39-beac-85a83e2f9523|writer|jurist
urn:uuid:e248097e-3678-48e1-b4d8-c36788ff5310|writer|economist
urn:uuid:276dc585-b6e0-4192-97a6-0e4386b2bc62|writer|jurist/economist
urn:uuid:bd708b06-f3b2-46a0-a1af-e23bd6ec87d3|writer|economist
urn:uuid:071b1b92-4bcf-4b98-99a6-cec83250756b|writer|jurist/economist
urn:uuid:ab820f6e-5e98-4bca-8266-8a2704e68022|writer|economist
urn:uuid:c91aaf1f-5633-4183-93b9-efd033ee3f57|writer|economist
